update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,entropy_coefficient,coins,crates,kills,self_kills,deaths,action_up,action_right,action_down,action_left,action_wait,action_bomb
1192,3681786,3681786,10525,3525,649,0.4601848998459174,15.947608947753906,-0.029983215034008026,0.009407936129719019,5.249101042747498,0.3380989705522855,3.730302705662325e-05,0.014503497475137314,0.8698053812734399,0.05,5,45,1,0,0,0.21879815100154082,0.22496147919876733,0.20030816640986132,0.23420647149460708,0.007704160246533128,0.1140215716486903
1193,3682810,3682810,10527,3527,1024,0.4723730468750006,16.192615509033203,-0.15358301997184753,-0.0013560847728513181,5.159659594297409,0.36110800690948963,0.0006441090554289985,0.017822265625,0.8564541153903493,0.05,11,128,0,1,1,0.1982421875,0.2431640625,0.2001953125,0.2373046875,0.0126953125,0.1083984375
1194,3683834,3683834,10531,3531,1024,0.43653320312500055,15.291742324829102,0.19883815944194794,-0.0010727825574576855,6.027097910642624,0.28319753892719746,-0.0031434707379958127,0.0400390625,0.8475937172517899,0.05,17,144,1,1,1,0.2080078125,0.2216796875,0.2236328125,0.203125,0.021484375,0.1220703125
1195,3684858,3684858,10534,3534,1024,0.4261328125000005,15.017576217651367,-0.36407482624053955,-0.0031557962065562606,5.061454951763153,0.3081006743013859,0.00023915557085274486,0.01708984375,0.8579809191573858,0.05,11,99,2,1,1,0.2080078125,0.22265625,0.220703125,0.20703125,0.0205078125,0.12109375
1196,3685882,3685882,10537,3537,1024,0.3179296875000005,13.566263198852539,-0.24158191680908203,-0.0014855036279186606,3.2296743988990784,0.24648154247552156,0.00036415711474546697,0.01513671875,0.8752551902906068,0.05,12,112,2,0,0,0.2138671875,0.2216796875,0.2080078125,0.21875,0.0068359375,0.130859375
1197,3686906,3686906,10540,3540,1024,0.40049804687500046,14.171614646911621,-0.28787708282470703,-0.003081284958170727,4.504096835851669,0.3178780786693096,-0.0012672824232140556,0.021484375,0.8744829715747455,0.05,9,108,1,1,1,0.1884765625,0.25,0.2119140625,0.2177734375,0.0166015625,0.115234375
1198,3687930,3687930,10544,3544,1024,0.3560156250000005,12.426373481750488,-0.48280638456344604,-0.0003888306673616171,5.86896950006485,0.28594961017370224,0.00039866532733867643,0.004638671875,0.8737540910031971,0.05,16,154,0,2,3,0.1904296875,0.255859375,0.177734375,0.2373046875,0.01953125,0.119140625
1199,3688954,3688954,10548,3548,1024,0.31797851562500046,12.992605209350586,1.2021794319152832,0.0008612512610852718,9.027713179588318,0.1982531789690256,0.0029281712559168227,0.01171875,0.7984551962809322,0.05,7,119,2,1,1,0.169921875,0.2470703125,0.19140625,0.251953125,0.0078125,0.1318359375
1200,3689728,3689728,10550,3550,774,0.3656459948320418,14.100212097167969,1.0064908266067505,-0.07804555271286517,4.922803521156311,0.27029376989230514,0.0023138302813094924,0.02734375,0.8737597491874335,0.05,6,61,1,0,0,0.2222222222222222,0.21705426356589147,0.22093023255813954,0.20155038759689922,0.00904392764857881,0.12919896640826872
1201,3690752,3690752,10553,3553,1024,0.3659277343750005,14.198822975158691,0.04630264639854431,-0.0017780495109036565,6.781661123037338,0.26244007237255573,0.003300016327557387,0.01708984375,0.8097171816220724,0.05,14,153,0,1,1,0.193359375,0.255859375,0.1650390625,0.24609375,0.0146484375,0.125
1202,3691776,3691776,10556,3556,1024,0.2642187500000004,11.396484375,-0.7122993469238281,-0.0003424562164582312,5.762581765651703,0.1607860652729869,0.0011639825115707936,0.015380859375,0.7816144654786766,0.05,11,129,1,1,1,0.1748046875,0.2578125,0.1826171875,0.2353515625,0.0126953125,0.13671875
1203,3692800,3692800,10560,3560,1024,0.35528320312500056,13.737430572509766,0.12453779578208923,-0.0026541672414168715,7.177057862281799,0.30024720542132854,0.004190212308458285,0.017578125,0.7937591842974754,0.05,13,153,1,2,2,0.177734375,0.244140625,0.2197265625,0.2294921875,0.009765625,0.119140625
1204,3693824,3693824,10564,3564,1024,0.42276367187500064,15.621280670166016,0.2616346478462219,-0.004010407021269202,6.452772259712219,0.3702096100896597,0.002602264743472915,0.028076171875,0.799820532353674,0.05,11,118,0,2,2,0.1953125,0.22265625,0.208984375,0.2509765625,0.0126953125,0.109375
1205,3694848,3694848,10566,3566,1024,0.3651953125000006,13.867005348205566,-0.24124395847320557,-0.0016420642496086657,2.972815752029419,0.31672853603959084,-0.0001710125220597547,0.0146484375,0.8816876073802663,0.05,11,92,0,0,0,0.2080078125,0.2421875,0.2021484375,0.2265625,0.0078125,0.11328125
1206,3695872,3695872,10569,3569,1024,0.3272070312500005,12.963077545166016,-0.3528560400009155,-4.917243495583534e-05,3.578216314315796,0.21953631658107042,0.0006974576826905832,0.01416015625,0.8606014429167945,0.05,11,80,0,0,0,0.1689453125,0.259765625,0.1767578125,0.2685546875,0.0087890625,0.1171875
1207,3696896,3696896,10571,3571,1024,0.45333007812500065,15.578298568725586,0.1109408438205719,-0.00473225861787796,3.6290003657341003,0.3406031336635351,0.008106600114842877,0.044677734375,0.8977506677935759,0.05,9,64,0,0,0,0.185546875,0.2412109375,0.2001953125,0.2509765625,0.0146484375,0.107421875
1208,3697920,3697920,10574,3574,1024,0.32286132812500046,12.7980375289917,0.4671187698841095,-0.0002714823931455612,4.032829165458679,0.2473874045535922,0.003763532396988012,0.05615234375,0.8737728120478987,0.05,14,133,1,0,0,0.1865234375,0.24609375,0.19140625,0.240234375,0.0078125,0.1279296875
1209,3698105,3698105,10575,3575,185,0.22513513513513564,13.633953094482422,0.5494846105575562,-0.0014810886082232688,4.850396156311035,0.22553442791104317,-1.7381035890939867e-05,0.0,0.5041522901108741,0.05,0,6,0,0,0,0.1945945945945946,0.25405405405405407,0.1783783783783784,0.23243243243243245,0.0,0.14054054054054055
1210,3699129,3699129,10578,3578,1024,0.3530859375000005,14.173851013183594,0.46255481243133545,-0.0013138960930518806,4.646788641810417,0.2861228557303548,0.0021541808964684606,0.025634765625,0.8748271651787757,0.05,14,147,2,1,1,0.2001953125,0.2314453125,0.2001953125,0.2265625,0.0185546875,0.123046875
1211,3700153,3700153,10580,3580,1024,0.3365332031250005,14.355119705200195,-0.18774066865444183,-0.0002983299782499671,2.789215162396431,0.2771888393908739,-0.001144881409345544,0.015380859375,0.8745528713153994,0.05,4,94,2,0,0,0.18359375,0.2490234375,0.20703125,0.224609375,0.0107421875,0.125
1212,3701177,3701177,10583,3583,1024,0.36241210937500057,14.865591049194336,-0.28904983401298523,-0.002966848900541663,2.9781981855630875,0.29136385954916477,0.005749660183937522,0.028564453125,0.887131229117025,0.05,9,102,1,0,0,0.2001953125,0.2421875,0.1953125,0.2353515625,0.0078125,0.119140625
1213,3702201,3702201,10586,3586,1024,0.34253906250000055,11.866508483886719,-0.7150176763534546,-5.840661469846964e-05,4.375456154346466,0.3313309494405985,0.0002794212759908987,0.01806640625,0.8709611227543669,0.05,13,120,1,1,1,0.1826171875,0.2470703125,0.1884765625,0.232421875,0.0302734375,0.119140625
1214,3703225,3703225,10588,3588,1024,0.34947265625000057,13.489635467529297,-0.2796174883842468,-0.008434983319602907,3.2908911406993866,0.27394953928887844,0.008846363551128889,0.04931640625,0.8662394244178254,0.05,11,74,1,0,1,0.2001953125,0.248046875,0.1962890625,0.2412109375,0.0048828125,0.109375
1215,3704249,3704249,10592,3592,1024,0.3739355468750005,12.94732666015625,-0.36963778734207153,-0.001969955919776112,4.807635933160782,0.34253935515880585,-0.0016728699683881132,0.0283203125,0.8826271266952495,0.05,11,154,1,1,2,0.2099609375,0.228515625,0.2177734375,0.2158203125,0.0185546875,0.109375
1216,3705273,3705273,10595,3595,1024,0.37251953125000054,13.341734886169434,0.3305723965167999,-0.0036325036198832095,3.162315383553505,0.2560521075502038,0.003607743015891174,0.022705078125,0.9074424666624793,0.05,9,110,1,0,0,0.2265625,0.2080078125,0.2216796875,0.205078125,0.017578125,0.12109375
1217,3706297,3706297,10598,3598,1024,0.4444921875000005,14.488945007324219,0.07327724993228912,-0.0019583869725465775,6.228017330169678,0.34835461899638176,0.0002788070996757597,0.0068359375,0.8635060398125481,0.05,14,138,0,2,2,0.216796875,0.2373046875,0.2138671875,0.212890625,0.01171875,0.107421875
1218,3706725,3706725,10600,3600,428,0.42212616822429966,15.653128623962402,0.640989363193512,-0.008913140394724905,8.065719902515411,0.32302480563521385,0.0011331048990541603,0.0,0.7795676165598494,0.05,2,31,1,1,1,0.1939252336448598,0.2219626168224299,0.21261682242990654,0.2336448598130841,0.009345794392523364,0.12850467289719625
1219,3707749,3707749,10602,3602,1024,0.37276367187500054,13.195792198181152,-0.06116418540477753,-0.0017552078061271459,3.8157700151205063,0.2857437301427126,0.0011557815196283627,0.006591796875,0.8757851702199325,0.05,18,115,2,0,0,0.232421875,0.2177734375,0.23046875,0.1953125,0.009765625,0.1142578125
1220,3708773,3708773,10605,3605,1024,0.36622070312500055,13.123286247253418,-0.029110021889209747,-0.0035484004765748978,2.664111092686653,0.3365834467113018,0.005792523525087745,0.056884765625,0.8938729943561643,0.05,11,103,1,0,0,0.2470703125,0.1953125,0.2392578125,0.1865234375,0.015625,0.1162109375
1221,3709797,3709797,10607,3607,1024,0.2771582031250005,11.291017532348633,-0.5917547941207886,0.00047603959683328867,4.289053216576576,0.2268836135044694,0.0019366098294995027,0.00537109375,0.801797525636675,0.05,9,114,1,0,0,0.1728515625,0.251953125,0.1904296875,0.2490234375,0.0087890625,0.126953125
1222,3710821,3710821,10610,3610,1024,0.3959570312500006,14.012336730957031,0.2051892727613449,-0.0033090696088038385,3.2921067029237747,0.3360438495874405,0.0014286089744928177,0.0224609375,0.8964110055544617,0.05,8,93,0,0,0,0.208984375,0.232421875,0.2197265625,0.2216796875,0.009765625,0.107421875
1223,3711845,3711845,10612,3612,1024,0.4910742187500005,16.395771026611328,0.7390726804733276,0.0004990756278857589,3.1795028299093246,0.34567852690815926,0.0010382577675045468,0.027587890625,0.9184603482085465,0.05,13,108,0,0,0,0.208984375,0.228515625,0.1962890625,0.244140625,0.0126953125,0.109375
1224,3712869,3712869,10615,3615,1024,0.38584960937500057,14.175259590148926,0.2944025993347168,-0.0015951467212289572,3.1605877578258514,0.2861252184957266,0.00037249550950946286,0.01025390625,0.9138163911877818,0.05,11,124,1,0,0,0.177734375,0.255859375,0.1884765625,0.244140625,0.01171875,0.1220703125
1225,3713893,3713893,10617,3617,1024,0.42105468750000064,15.525683403015137,-0.6263142228126526,-0.000682675396092236,3.016168922185898,0.28011250123381615,0.003109901806965354,0.01806640625,0.8900804916990771,0.05,4,65,1,0,0,0.240234375,0.197265625,0.2236328125,0.2119140625,0.0029296875,0.1240234375
1226,3714917,3714917,10622,3622,1024,0.3631445312500005,13.612701416015625,-0.25182217359542847,-8.920521941035986e-05,7.520214110612869,0.29306373931467533,0.0026217080376227386,0.0185546875,0.8274078695851238,0.05,9,137,0,3,3,0.216796875,0.2236328125,0.2255859375,0.19921875,0.017578125,0.1171875
1227,3715941,3715941,10624,3624,1024,0.2736425781250005,11.759817123413086,-0.1732739508152008,-0.0019693811773322523,5.044917941093445,0.21127442829310894,-0.0006215446665009949,0.015380859375,0.80447497157017,0.05,7,91,1,0,0,0.162109375,0.265625,0.18359375,0.244140625,0.015625,0.12890625
1228,3716111,3716111,10625,3625,170,0.3152941176470594,13.07746696472168,-0.003950848244130611,-0.0011832910237203897,3.3486186265945435,0.2536553889513016,-0.0007310622779188591,0.0,0.6384574443592337,0.05,0,1,0,0,0,0.12941176470588237,0.31176470588235294,0.11764705882352941,0.29411764705882354,0.0058823529411764705,0.1411764705882353
1229,3717135,3717135,10627,3627,1024,0.3076757812500004,11.242814064025879,-0.2690688371658325,-0.0009303578699473292,3.7396392077207565,0.26323916483670473,0.0038463651962956646,0.02001953125,0.8771193287971453,0.05,10,130,1,0,0,0.2333984375,0.1923828125,0.2412109375,0.1962890625,0.0107421875,0.1259765625
1230,3718159,3718159,10630,3630,1024,0.28306640625000046,11.119665145874023,-0.05257484316825867,-0.002254846040159464,3.0063073188066483,0.2379117552191019,0.005309242878865916,0.022216796875,0.8780430591940347,0.05,7,106,0,0,0,0.177734375,0.236328125,0.2197265625,0.2236328125,0.01171875,0.130859375
1231,3719183,3719183,10633,3633,1024,0.35333007812500056,13.555076599121094,0.4064438045024872,-0.002244770061224699,3.700280576944351,0.24351771641522646,0.002536353883897391,0.02392578125,0.860800375572602,0.05,10,86,2,1,1,0.2060546875,0.232421875,0.20703125,0.2080078125,0.017578125,0.12890625
1232,3720207,3720207,10635,3635,1024,0.3570410156250005,13.32635498046875,-0.17909318208694458,-0.0034300254774279892,4.694202661514282,0.24252909049391747,0.0033044075244106352,0.02880859375,0.8716463453318464,0.05,8,97,0,1,1,0.1884765625,0.240234375,0.1923828125,0.2373046875,0.0166015625,0.125
1233,3721231,3721231,10638,3638,1024,0.3384863281250005,13.3706693649292,0.7521065473556519,-0.0015851170755922794,3.9559496343135834,0.2110455483198166,0.00025301056302851066,0.019287109375,0.8886025787704321,0.05,8,84,2,0,0,0.1669921875,0.2568359375,0.173828125,0.2607421875,0.0126953125,0.12890625
1234,3722255,3722255,10641,3641,1024,0.3868750000000006,13.959228515625,-0.4372754991054535,-0.002830985642503947,5.386667907238007,0.2749842144548893,0.004540792249827064,0.011474609375,0.8628737084260026,0.05,11,103,2,1,1,0.1484375,0.3056640625,0.14453125,0.2763671875,0.0107421875,0.1142578125
1235,3723279,3723279,10644,3644,1024,0.2744726562500004,11.22220230102539,-0.3361024856567383,-0.0018859808333218098,4.24127160012722,0.2624257346615195,0.004350200350017985,0.02587890625,0.8542394982637926,0.05,13,76,0,1,1,0.1689453125,0.2724609375,0.1572265625,0.251953125,0.0302734375,0.119140625
1236,3724303,3724303,10647,3647,1024,0.2609472656250004,10.899120330810547,0.3003902733325958,-0.0010495031019672751,4.826454967260361,0.16407103929668665,0.0020596091435436392,0.01513671875,0.8103523080403896,0.05,7,98,0,0,0,0.1650390625,0.25,0.1787109375,0.2626953125,0.0087890625,0.134765625
1237,3725039,3725039,10650,3650,736,0.29251358695652224,13.85241413116455,1.144937515258789,0.002321276425694426,7.829941232999166,0.2024054005742073,1.2040118842075268e-05,0.004138764925301075,0.6569393986769632,0.05,5,73,0,1,1,0.1671195652173913,0.26902173913043476,0.15625,0.25815217391304346,0.01358695652173913,0.1358695652173913
1238,3726063,3726063,10653,3653,1024,0.35142578125000046,13.94497299194336,0.337576687335968,-0.002724905003560707,5.758337467908859,0.2482486655935645,0.0013053509901510552,0.006103515625,0.847038631970362,0.05,17,137,0,1,1,0.1787109375,0.255859375,0.19140625,0.2314453125,0.017578125,0.125
1239,3727087,3727087,10655,3655,1024,0.3557714843750005,14.899980545043945,0.5561290979385376,-0.0007587581931147724,4.316885337233543,0.2504984037950635,0.00019648746092570946,0.005615234375,0.871654320778138,0.05,8,92,0,0,0,0.1669921875,0.267578125,0.166015625,0.2578125,0.01171875,0.1298828125
1240,3728111,3728111,10659,3659,1024,0.2545507812500004,11.210368156433105,-0.7015085220336914,-0.0019898505706805736,4.712538346648216,0.29458623193204403,0.002058776870399015,0.01416015625,0.8056553879585564,0.05,11,127,1,1,1,0.1708984375,0.2392578125,0.1845703125,0.2265625,0.0458984375,0.1328125
1241,3729135,3729135,10663,3663,1024,0.3963964843750005,14.565792083740234,-0.6056969165802002,-0.0014799819327890873,6.19857195019722,0.2869282281026244,0.002278947711602086,0.025634765625,0.8587641763169838,0.05,11,159,0,2,2,0.1484375,0.26171875,0.1904296875,0.263671875,0.013671875,0.1220703125
1242,3730159,3730159,10666,3666,1024,0.37964843750000055,14.022807121276855,-0.014087796211242676,-0.00444905657786876,4.081321567296982,0.26410830952227116,0.0035113416706735734,0.01953125,0.8819043073540422,0.05,16,129,0,1,1,0.189453125,0.24609375,0.193359375,0.228515625,0.017578125,0.125
1243,3731183,3731183,10669,3669,1024,0.2825781250000005,12.011157989501953,-0.235040083527565,0.0006408113404177129,3.8427604734897614,0.17959771864116192,0.0011462753245723434,0.01171875,0.8208727493237495,0.05,8,79,2,0,0,0.1728515625,0.2587890625,0.1787109375,0.2490234375,0.0078125,0.1328125
1244,3732207,3732207,10672,3672,1024,0.36846679687500056,14.769865989685059,0.9232658743858337,0.0010731255169957876,6.500366151332855,0.25688663963228464,0.003934789458071464,0.03173828125,0.8499186430737026,0.05,15,125,0,0,1,0.2001953125,0.240234375,0.1982421875,0.2294921875,0.0107421875,0.12109375
1245,3733203,3733203,10675,3675,996,0.27172690763052254,12.437812805175781,0.32773828506469727,-0.002451666019624099,4.987811356782913,0.19008964486420155,0.0025022419285960495,0.06158340198453516,0.7752722275888637,0.05,11,120,0,0,0,0.18373493975903615,0.2580321285140562,0.17670682730923695,0.23393574297188754,0.01104417670682731,0.13654618473895583
1246,3734227,3734227,10677,3677,1024,0.34932617187500054,15.001737594604492,0.012830890715122223,-0.003342524927575141,4.570436343550682,0.2759411819279194,0.003361115828738548,0.034423828125,0.8644232596116812,0.05,10,123,0,1,1,0.1982421875,0.22265625,0.20703125,0.2421875,0.0126953125,0.1171875
1247,3735251,3735251,10681,3681,1024,0.3438085937500005,14.118685722351074,-0.11042536795139313,-0.0015410012565553188,6.485875129699707,0.23758876882493496,-0.0007688157329539536,0.009033203125,0.8394393136844912,0.05,12,141,0,1,1,0.1708984375,0.2509765625,0.1923828125,0.2431640625,0.017578125,0.125
1248,3736275,3736275,10683,3683,1024,0.31412109375000047,12.97909927368164,-0.17334331572055817,-0.00157962238881737,3.8851207345724106,0.21947552170604467,0.0022089709555075387,0.00830078125,0.8787210846397612,0.05,12,119,1,0,0,0.1845703125,0.23828125,0.2041015625,0.232421875,0.013671875,0.126953125
1249,3737299,3737299,10686,3686,1024,0.3913183593750005,15.109288215637207,0.005443602800369263,-0.0021692932350561023,4.037781089544296,0.2810873296111822,0.00491112385316228,0.026123046875,0.8939200123280104,0.05,8,143,0,0,0,0.1806640625,0.2548828125,0.166015625,0.255859375,0.0146484375,0.1279296875
1250,3738323,3738323,10688,3688,1024,0.44781250000000056,16.846620559692383,0.5514795780181885,0.0021415804512798786,5.566440850496292,0.3295349255204201,0.0033918289591383655,0.0185546875,0.8152076512534776,0.05,13,95,0,0,0,0.171875,0.2744140625,0.1826171875,0.2451171875,0.0126953125,0.11328125
1251,3739347,3739347,10691,3691,1024,0.30020507812500047,13.724546432495117,-0.001989811658859253,-0.0016833333065733314,4.048864558339119,0.24318576138466597,0.003648833150691644,0.012939453125,0.8250672775831988,0.05,12,116,1,0,0,0.1923828125,0.2373046875,0.1953125,0.2373046875,0.005859375,0.1318359375
1252,3740371,3740371,10694,3694,1024,0.40870117187500055,14.82223892211914,-0.6911561489105225,0.00010917091276496649,4.192400366067886,0.3105505835264921,0.00047994405576901045,0.019775390625,0.8765023003821502,0.05,14,116,0,1,1,0.193359375,0.248046875,0.2119140625,0.22265625,0.0087890625,0.115234375
1253,3741395,3741395,10697,3697,1024,0.27593750000000045,12.330065727233887,-0.10716056078672409,-0.004362548817880452,5.150708943605423,0.22616565227508545,0.006978046081712819,0.04248046875,0.7486319508789057,0.05,13,115,1,0,0,0.1796875,0.25390625,0.185546875,0.2392578125,0.01171875,0.1298828125
1254,3742419,3742419,10699,3699,1024,0.3169531250000005,13.48719596862793,-0.09112013131380081,-0.0018808117602020502,2.895895794034004,0.23687620554119349,0.0006058511780793197,0.01513671875,0.8873754534182644,0.05,6,70,1,0,0,0.2080078125,0.2255859375,0.19921875,0.2333984375,0.009765625,0.1240234375
1255,3742489,3742489,10700,3700,70,0.3250000000000005,10.589706420898438,-1.8554595708847046,-0.0004089798232600472,7.9129438400268555,0.1832699328660965,6.343300348277126e-05,0.0,0.28494702919471193,0.05,0,0,0,0,0,0.14285714285714285,0.3142857142857143,0.15714285714285714,0.24285714285714285,0.014285714285714285,0.12857142857142856
1256,3743513,3743513,10702,3702,1024,0.3267187500000005,13.312431335449219,-0.2068810909986496,-0.003414722334127873,3.0837999433279037,0.2991471644490957,0.009692748493762338,0.04052734375,0.8926393760639487,0.05,15,129,0,0,0,0.166015625,0.2587890625,0.1875,0.2529296875,0.0107421875,0.1240234375
1257,3744537,3744537,10705,3705,1024,0.40240234375000056,13.94450855255127,-0.04300566017627716,-0.0036102221347391605,4.350601673126221,0.2889165710657835,0.0010457667558512185,0.022216796875,0.8753527532561456,0.05,12,127,0,1,1,0.1982421875,0.265625,0.171875,0.2333984375,0.015625,0.115234375
1258,3745561,3745561,10709,3709,1024,0.3630957031250005,13.477275848388672,-0.2585311233997345,-0.0010218573734164238,5.857039123773575,0.2630615048110485,-0.000580068882300111,0.021484375,0.8238354227734728,0.05,11,113,0,1,1,0.2080078125,0.2275390625,0.2158203125,0.2109375,0.0146484375,0.123046875
1259,3746585,3746585,10711,3711,1024,0.3337011718750005,11.651958465576172,-0.3088412880897522,-0.0017170421197079122,3.155874729156494,0.24797993153333664,0.0036006471618748037,0.01171875,0.8930567443006162,0.05,16,151,2,0,0,0.1845703125,0.2470703125,0.1845703125,0.2392578125,0.01953125,0.125
1260,3747609,3747609,10715,3715,1024,0.2872656250000005,11.378735542297363,-0.26906439661979675,-0.0033882296993397176,4.556874364614487,0.1808710042387247,0.0017162582098535495,0.012939453125,0.7859452399931048,0.05,5,76,0,1,1,0.166015625,0.2802734375,0.16015625,0.2578125,0.005859375,0.1298828125
1261,3748633,3748633,10718,3718,1024,0.2838476562500005,11.417522430419922,0.46593523025512695,-0.0008255556458607316,5.908077359199524,0.22024371474981308,-0.0002156653099518735,0.0146484375,0.7924256051551876,0.05,14,115,0,1,1,0.205078125,0.23828125,0.1953125,0.2255859375,0.0087890625,0.126953125
1262,3749657,3749657,10720,3720,1024,0.3321875000000006,14.181784629821777,0.7224619388580322,-0.001039716531522572,2.337120421230793,0.22462931275367737,0.0014010087870701682,0.01513671875,0.890845925975314,0.05,7,53,0,0,0,0.1640625,0.26953125,0.1728515625,0.2607421875,0.0087890625,0.1240234375
1263,3750681,3750681,10723,3723,1024,0.3422949218750005,13.135738372802734,-0.28809329867362976,-0.0038982274709269404,4.142060831189156,0.2017848091199994,0.0012912622005387675,0.01171875,0.8589816209182892,0.05,7,95,1,1,1,0.1787109375,0.244140625,0.193359375,0.2431640625,0.017578125,0.123046875
1264,3751277,3751277,10725,3725,596,0.4339597315436248,14.901909828186035,-0.08022978901863098,-0.007644675982495149,3.4559247891108194,0.24460765222708383,-0.00020935636621288722,0.013098338308433691,0.8825887181547666,0.05,3,42,1,0,0,0.16275167785234898,0.28859060402684567,0.14597315436241612,0.2651006711409396,0.02181208053691275,0.11577181208053691
1265,3752301,3752301,10727,3727,1024,0.3262304687500005,13.640047073364258,0.7108611464500427,2.499041147530079e-05,3.334057480096817,0.21718691289424896,0.001092831747882883,0.010498046875,0.8916914107996836,0.05,11,110,0,0,0,0.2158203125,0.2333984375,0.2177734375,0.1982421875,0.0068359375,0.1279296875
1266,3753325,3753325,10730,3730,1024,0.29302734375000045,11.637350082397461,-0.48079177737236023,-0.00024304853286594152,5.186511352658272,0.18330323044210672,0.0019009492395980487,0.007568359375,0.8535246497701227,0.05,11,114,1,0,0,0.1650390625,0.267578125,0.17578125,0.2421875,0.0166015625,0.1328125
1267,3754349,3754349,10732,3732,1024,0.36192382812500057,14.923648834228516,0.7374238967895508,-0.001926615572301671,5.647568106651306,0.26926341000944376,0.0038573832462134305,0.022216796875,0.8298423666329742,0.05,6,86,1,0,0,0.1904296875,0.255859375,0.1767578125,0.2470703125,0.0048828125,0.125
1268,3755373,3755373,10735,3735,1024,0.3403906250000005,13.107028007507324,0.059638358652591705,-0.0016362772439606488,5.605554670095444,0.24040021281689405,-0.0005906300029892009,0.008544921875,0.8645590479052447,0.05,10,130,1,1,1,0.1806640625,0.255859375,0.173828125,0.2509765625,0.015625,0.123046875
1269,3756397,3756397,10738,3738,1024,0.35230468750000055,14.18703842163086,0.5398510098457336,-0.0023771742125973105,5.071765154600143,0.22477425076067448,0.0018607371930556837,0.014892578125,0.8353852201075478,0.05,11,91,2,0,0,0.177734375,0.2431640625,0.1923828125,0.2529296875,0.009765625,0.1240234375
1270,3757421,3757421,10740,3740,1024,0.2941503906250005,13.438876152038574,-0.7585866451263428,0.0005583721504081041,3.95020392537117,0.23392306920140982,0.0022298558615148067,0.013916015625,0.8258186598198742,0.05,7,78,1,0,0,0.20703125,0.2216796875,0.2177734375,0.212890625,0.0087890625,0.1318359375
1271,3758445,3758445,10744,3744,1024,0.3689550781250005,13.356891632080078,-1.1268478631973267,-0.0009805154986679554,8.09404268860817,0.3004612997174263,0.001187407826364506,0.038818359375,0.7933805788556831,0.05,9,112,0,2,2,0.23046875,0.1796875,0.2490234375,0.197265625,0.0263671875,0.1171875
1272,3759469,3759469,10747,3747,1024,0.4247656250000006,15.449399948120117,0.41419893503189087,-0.002070626011118293,4.2225621342659,0.27980440482497215,-0.0008076041303866077,0.0166015625,0.8746774630137342,0.05,10,76,1,0,0,0.1962890625,0.244140625,0.1884765625,0.244140625,0.0078125,0.119140625
1273,3760493,3760493,10749,3749,1024,0.31797851562500046,12.83578109741211,-0.280869722366333,-0.0019282009452581406,5.145276710391045,0.2516231229528785,0.00015711993546574377,0.002685546875,0.8202238940634063,0.05,12,102,1,1,1,0.166015625,0.25390625,0.1982421875,0.248046875,0.0166015625,0.1171875
1274,3760509,3760509,10750,3750,16,0.31187500000000035,8.440692901611328,-2.30527400970459,7.730908691883087e-05,6.510954976081848,0.06573779322206974,0.0003105273935943842,0.0,0.6294406472248386,0.05,0,0,0,0,0,0.125,0.375,0.125,0.25,0.0,0.125
1275,3761533,3761533,10752,3752,1024,0.31534179687500047,12.096600532531738,0.2887604534626007,-0.001308961829636246,5.043516248464584,0.23654268961399794,0.0006150762201286852,0.003173828125,0.8410283773190994,0.05,11,106,2,0,0,0.1845703125,0.244140625,0.1982421875,0.2333984375,0.015625,0.1240234375
1276,3762557,3762557,10755,3755,1024,0.3769140625000006,14.781047821044922,0.3701285123825073,-0.0034804685274139047,4.22185891866684,0.26166129764169455,0.002381799571594456,0.03271484375,0.8558540737116619,0.05,9,102,1,0,0,0.1708984375,0.2607421875,0.19140625,0.236328125,0.01171875,0.12890625
1277,3763581,3763581,10757,3757,1024,0.3332128906250005,12.879995346069336,-0.44329825043678284,0.00036677595926448703,3.0380343347787857,0.24339900445193052,0.0017236332951142685,0.02587890625,0.8909391841535257,0.05,13,117,0,0,0,0.1806640625,0.24609375,0.2060546875,0.2373046875,0.0068359375,0.123046875
1278,3764605,3764605,10760,3760,1024,0.3404882812500005,13.060694694519043,-0.41095954179763794,-0.0015974277048371732,4.040984690189362,0.2416596058756113,9.539690563542536e-05,0.007568359375,0.8502001802948351,0.05,10,106,0,1,1,0.189453125,0.2509765625,0.1943359375,0.236328125,0.005859375,0.123046875
1279,3765629,3765629,10764,3764,1024,0.2959082031250005,12.462265014648438,0.2176915556192398,-0.0035237512784078717,3.761169523000717,0.20886537246406078,0.0028842245028499747,0.037109375,0.8347249162511211,0.05,7,96,1,1,1,0.205078125,0.236328125,0.205078125,0.21484375,0.009765625,0.12890625
1280,3766653,3766653,10766,3766,1024,0.3066503906250005,12.915887832641602,0.20820359885692596,-0.00230194692267105,2.3477528393268585,0.24771849624812603,0.0028371984044497367,0.032470703125,0.8862074858588599,0.05,12,104,0,0,0,0.1904296875,0.2490234375,0.19921875,0.2265625,0.0068359375,0.1279296875
1281,3767677,3767677,10769,3769,1024,0.2922949218750005,13.147214889526367,0.5759447813034058,-0.0005989933270029724,4.551197186112404,0.20651037711650133,-0.0005939413558735396,0.00341796875,0.8167110311974468,0.05,8,102,1,0,0,0.20703125,0.232421875,0.21875,0.2001953125,0.0107421875,0.130859375
