update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,coins,crates,self_kills,action_up,action_right,action_down,action_left,action_wait,action_bomb
192,183990,183990,639,639,1024,0.18316406250000006,0.3451618552207947,0.027265291661024094,-0.0008505746372975409,0.340539313852787,0.03600639570504427,0.0007465566741302609,0.001220703125,0.637262284436372,194,0,0,0.3857421875,0.109375,0.400390625,0.1005859375,0.00390625,0.0
193,185014,185014,642,642,1024,0.11695312500000003,0.11945806443691254,-0.02781088277697563,-8.775363676249981e-05,0.2410428188741207,0.024931798223406076,0.00031672253680881113,0.000244140625,0.5641269977226414,127,0,0,0.427734375,0.06640625,0.447265625,0.05859375,0.0,0.0
194,186038,186038,646,646,1024,0.15298828125000002,0.28499025106430054,0.033578552305698395,-0.0001809759996831417,0.23164069838821888,0.02927281428128481,0.00020728687377413735,0.00146484375,0.6525048082616509,163,0,0,0.41796875,0.0615234375,0.416015625,0.1025390625,0.001953125,0.0
195,187062,187062,648,648,1024,0.10586914062500004,0.11765652894973755,0.02760690078139305,-0.0005653249681927264,0.16991310566663742,0.042436223942786455,0.0003380543348612264,0.0009765625,0.6940047839303403,117,0,0,0.4404296875,0.06640625,0.427734375,0.05859375,0.0068359375,0.0
196,187608,187608,650,650,546,0.0834065934065934,0.08429311215877533,-0.001135186874307692,0.016545745815771323,0.13358644085625807,0.03097899871257444,0.00026965494301596965,0.0006510416666666666,0.6825795382406779,49,0,0,0.4432234432234432,0.04945054945054945,0.46153846153846156,0.045787545787545784,0.0,0.0
197,188632,188632,652,652,1024,0.10914062500000003,0.14210444688796997,-0.038829103112220764,0.00013480940833687782,0.22331316769123077,0.02039376483298838,-8.725014049559832e-05,0.0,0.5643349982103363,120,0,0,0.4462890625,0.0546875,0.4365234375,0.0625,0.0,0.0
198,189656,189656,655,655,1024,0.10518554687500001,0.21431739628314972,0.08068621158599854,-0.0008003813272807747,0.18313098046928644,0.02528834796976298,0.0012490063672885299,0.0048828125,0.6772213260956192,115,0,0,0.4345703125,0.052734375,0.4501953125,0.0615234375,0.0009765625,0.0
199,190680,190680,658,658,1024,0.13223632812500005,0.1833302527666092,-0.07466219365596771,-0.0005470729083754122,0.222879096865654,0.033499178243801,0.0016837055882206187,0.006103515625,0.5806174776908294,143,0,0,0.4375,0.0712890625,0.40625,0.078125,0.0068359375,0.0
200,191704,191704,660,660,1024,0.07789062500000002,0.13193461298942566,0.057367753237485886,-0.0008724782965146005,0.12434415612369776,0.028700455906800926,0.0012334576167631894,0.002685546875,0.738448375984818,88,0,0,0.44140625,0.0517578125,0.46875,0.0380859375,0.0,0.0
201,192728,192728,663,663,1024,0.11978515625000002,0.08829130232334137,-0.09445755183696747,-0.00041453749872744083,0.16677219327539206,0.07043010834604502,-5.3272560762707144e-05,0.000732421875,0.563501828461987,130,0,0,0.431640625,0.0654296875,0.416015625,0.080078125,0.005859375,0.0009765625
202,193752,193752,666,666,1024,0.1218359375,0.25343114137649536,0.15596652030944824,-0.0002590647782199085,0.2501801047474146,0.03986152354627848,0.0007489213094231673,0.0009765625,0.6576163641337589,132,0,0,0.435546875,0.0517578125,0.4384765625,0.07421875,0.0,0.0
203,194776,194776,668,668,1024,0.07881835937500001,0.09973400831222534,-0.016036666929721832,-0.00035959493834525347,0.10574519075453281,0.03610419656615704,0.00021645928063662723,0.00146484375,0.7428127151014761,89,0,0,0.45703125,0.03515625,0.4482421875,0.05859375,0.0009765625,0.0
204,195800,195800,673,673,1024,0.23414062500000007,0.44571611285209656,-0.15094994008541107,-0.0002900951658375561,0.318956445902586,0.05509649123996496,0.0011082096534664743,0.005126953125,0.6122806497852737,245,0,0,0.3662109375,0.1171875,0.3662109375,0.150390625,0.0,0.0
205,196400,196400,675,675,600,0.061666666666666675,0.059629350900650024,0.09465696662664413,-0.0024113960680551827,0.11431924626231194,0.017487878290315468,7.669358168035008e-05,0.0,0.7400150931906504,41,0,0,0.465,0.02,0.4716666666666667,0.043333333333333335,0.0,0.0
206,197424,197424,680,680,1024,0.2589453125000001,0.7964801788330078,0.23150745034217834,-0.0006055461126379669,0.41253481060266495,0.04663667315617204,0.00010241937707178295,0.0029296875,0.6423618928297794,270,0,0,0.373046875,0.11328125,0.3623046875,0.150390625,0.0,0.0009765625
207,198448,198448,682,682,1024,0.09937500000000003,0.11847038567066193,-0.23499666154384613,-0.0007506522815674543,0.19946031318977475,0.026825593784451485,0.00102012358547654,0.003173828125,0.541852269199107,110,0,0,0.44140625,0.06640625,0.4384765625,0.0537109375,0.0,0.0
208,199472,199472,685,685,1024,0.10801757812500003,0.09951427578926086,-0.06626825779676437,-0.001507892506197095,0.14788696076720953,0.035227068001404405,0.0018184008804382756,0.003662109375,0.6453692108420659,118,0,0,0.4404296875,0.0595703125,0.423828125,0.0732421875,0.0029296875,0.0
209,200496,200496,689,689,1024,0.17046875000000003,0.42999786138534546,0.21034514904022217,-0.0005406640702858567,0.2818497382104397,0.03655360662378371,-0.0001139829219027888,0.001220703125,0.6882654043579168,180,0,0,0.408203125,0.078125,0.4130859375,0.0986328125,0.0,0.001953125
210,201520,201520,692,692,1024,0.12666992187500004,0.24087217450141907,-0.04015753045678139,-0.000745981524232775,0.17448917217552662,0.03588246472645551,0.001002353907097131,0.003662109375,0.7243731018062971,137,0,0,0.43359375,0.0517578125,0.419921875,0.09375,0.0009765625,0.0
211,202544,202544,695,695,1024,0.12701171875,0.19212016463279724,-0.03606157749891281,-0.0014464396226685494,0.15702068898826838,0.041800877545028925,0.0012498715877882205,0.005126953125,0.7096434114407867,137,0,0,0.4228515625,0.07421875,0.421875,0.078125,0.001953125,0.0009765625
212,203568,203568,698,698,1024,0.10684570312500002,0.21850232779979706,0.0502353236079216,-0.0011242092587053776,0.1309568309225142,0.02647576341405511,-0.00011260125029366463,0.00390625,0.7648871520785754,116,0,0,0.443359375,0.060546875,0.435546875,0.0576171875,0.0009765625,0.001953125
213,204114,204114,700,700,546,0.04677655677655679,0.010190097615122795,0.068697489798069,-0.028256577129165333,0.09710459659496944,0.010501404098855952,-1.3095817223529593e-05,0.0,0.7432047439994236,29,0,0,0.4706959706959707,0.03296703296703297,0.47435897435897434,0.02197802197802198,0.0,0.0
214,205138,205138,703,703,1024,0.15406250000000005,0.26555198431015015,-0.132771298289299,-0.00011146767064929008,0.20225756242871284,0.025534875690937042,0.00010690528506529517,0.00048828125,0.6346541630495208,165,0,0,0.4130859375,0.0849609375,0.404296875,0.09765625,0.0,0.0
215,206162,206162,706,706,1024,0.11890625000000003,0.2536143660545349,0.04869532585144043,-0.00010510912397876382,0.15644048526883125,0.016414076380897313,-0.00014208006905391812,0.0,0.733935091470629,129,0,0,0.4375,0.06640625,0.42578125,0.0703125,0.0,0.0
216,207186,207186,710,710,1024,0.17681640625,0.4239380955696106,0.012040837667882442,-0.0006155996525194496,0.31021466106176376,0.029151663067750633,0.0002062081293843221,0.002685546875,0.6492081138646634,187,0,0,0.388671875,0.0966796875,0.42578125,0.087890625,0.0,0.0009765625
217,208210,208210,713,713,1024,0.13350585937500004,0.25720298290252686,-0.0513211190700531,-0.0009485245100222528,0.3102249912917614,0.020280508557334542,0.0015041361075418536,0.003662109375,0.5919932798967253,144,0,0,0.4267578125,0.0712890625,0.4248046875,0.076171875,0.0009765625,0.0
218,209234,209234,716,716,1024,0.13252929687500004,0.3269200921058655,0.028676249086856842,-0.0002103641745634377,0.23815013654530048,0.06163554568774998,0.005659111746354029,0.013427734375,0.6769161856192456,143,0,0,0.4111328125,0.0830078125,0.431640625,0.0732421875,0.0009765625,0.0
219,210258,210258,719,719,1024,0.09039062500000002,0.09484576433897018,-0.010493745096027851,-0.0008983958978205919,0.17100166250020266,0.04185198596678674,0.0007392794905172195,0.004638671875,0.6665819518034944,100,0,0,0.4375,0.0625,0.44921875,0.046875,0.00390625,0.0
220,211282,211282,722,722,1024,0.09058593750000002,0.16560739278793335,0.023270096629858017,-0.00020177190890535712,0.11576066957786679,0.017336504068225622,-3.3928052289411426e-05,0.00048828125,0.7706836328344816,100,0,0,0.443359375,0.03125,0.4716796875,0.0537109375,0.0,0.0
221,212306,212306,724,724,1024,0.11397460937500004,0.21676871180534363,0.01538832113146782,-0.0003379931440576911,0.1492218254134059,0.033337058150209486,-0.0002861224629668868,0.0009765625,0.7593274815089661,125,0,0,0.4287109375,0.0703125,0.4365234375,0.0634765625,0.0009765625,0.0
222,212324,212324,725,725,18,0.43444444444444447,1.066789984703064,-0.1676381677389145,6.173219983640621e-06,0.37591806054115295,0.012189626693725586,1.927216828789824e-06,0.0,0.140720339733168,7,0,0,0.1111111111111111,0.05555555555555555,0.5555555555555556,0.2777777777777778,0.0,0.0
223,213348,213348,728,728,1024,0.17300781250000005,0.3789748549461365,-0.10546587407588959,-0.0009367004968225956,0.33207664638757706,0.04854527930729091,-1.223519939230755e-05,0.00341796875,0.6001316985242461,184,0,0,0.40234375,0.0849609375,0.3994140625,0.1123046875,0.0,0.0009765625
224,214372,214372,733,733,1024,0.22520507812500004,0.5630888938903809,0.06293731927871704,-0.00010239233961328864,0.2663708422333002,0.0395809164037928,0.0001795176176528912,0.001953125,0.6936791648890983,236,0,0,0.359375,0.123046875,0.369140625,0.1455078125,0.0029296875,0.0
225,215396,215396,736,736,1024,0.11167968750000001,0.12625157833099365,-0.03356548398733139,-0.0007435393054038286,0.17094074236229062,0.03449520329013467,0.00010197348092333414,0.002685546875,0.6799961153810499,121,0,0,0.435546875,0.0595703125,0.4287109375,0.072265625,0.001953125,0.001953125
226,216420,216420,738,738,1024,0.10030273437500004,0.1187409833073616,0.04500539228320122,-0.00040969112887978554,0.22882099263370037,0.0403278183657676,0.0011451010723249055,0.00537109375,0.6634307185391664,111,0,0,0.4453125,0.06640625,0.44140625,0.0458984375,0.0009765625,0.0
227,217444,217444,742,742,1024,0.17452148437500004,0.33362334966659546,-0.003362004179507494,-0.0005889739259146154,0.2943089157342911,0.02626627788413316,0.0004933759773848578,0.001220703125,0.604955522532491,185,0,0,0.4052734375,0.07421875,0.404296875,0.115234375,0.0009765625,0.0
228,218468,218468,746,746,1024,0.13375000000000004,0.29146039485931396,0.08001633733510971,-0.0004192399210296571,0.13843694236129522,0.05652860621921718,-0.0004160081589361653,0.001708984375,0.773976498945702,143,0,0,0.41796875,0.0810546875,0.4150390625,0.0830078125,0.001953125,0.0009765625
229,219492,219492,749,749,1024,0.16275390625000005,0.2574387490749359,-0.10231444239616394,-0.00017477350775152445,0.33060809038579464,0.032420697272755206,-4.3997380998916924e-05,0.001708984375,0.5600887228195719,174,0,0,0.3818359375,0.09375,0.4208984375,0.1015625,0.001953125,0.0
230,219726,219726,750,750,234,-0.005726495726495726,-0.12436752766370773,0.019250622019171715,-1.238069977160805e-05,0.02676875051110983,0.01576933078467846,-7.166414252424147e-05,0.0,-0.027107028084142337,0,0,0,0.49572649572649574,0.0,0.5042735042735043,0.0,0.0,0.0
231,220750,220750,753,753,1024,0.16963867187500004,0.39654138684272766,0.0942617654800415,-0.0007632892811670899,0.2118161115795374,0.055064041865989566,0.001319658535066992,0.0029296875,0.6975571513096395,181,0,0,0.404296875,0.08203125,0.3916015625,0.12109375,0.0009765625,0.0
232,221774,221774,756,756,1024,0.10557617187500001,0.2162255048751831,0.040096718817949295,-0.000570666859857738,0.16614789422601461,0.01944146945606917,0.00017718839808367193,0.0009765625,0.7415223276577778,115,0,0,0.4541015625,0.056640625,0.4345703125,0.052734375,0.0009765625,0.0009765625
233,222798,222798,758,758,1024,0.09444335937500001,0.04675551876425743,-0.1149243712425232,-0.0018233690643683076,0.1968418639153242,0.07226870930753648,-0.0025070202609640546,0.007568359375,0.5642875420036787,105,0,0,0.4501953125,0.0556640625,0.4208984375,0.0634765625,0.0087890625,0.0009765625
234,223822,223822,762,762,1024,0.16763671875000002,0.36447572708129883,0.15893477201461792,-0.0015409181942231953,0.3064760500565171,0.033481669961474836,-0.0007378071604762226,0.00537109375,0.646770116095593,178,0,0,0.3876953125,0.091796875,0.4052734375,0.11328125,0.001953125,0.0
235,224846,224846,764,764,1024,0.08482421875000001,0.10098731517791748,-0.029984183609485626,-0.0012578043388202786,0.16858766041696072,0.035201083519496024,0.0006990943365963176,0.003662109375,0.6956678238067964,95,0,0,0.4453125,0.052734375,0.4462890625,0.052734375,0.001953125,0.0009765625
236,225870,225870,768,768,1024,0.17632812500000006,0.3621862828731537,-0.05034802854061127,-0.0009355046786367893,0.2689641620963812,0.03497549658641219,0.0005081711424281821,0.001953125,0.5986913589396796,187,0,0,0.396484375,0.1025390625,0.396484375,0.1005859375,0.00390625,0.0
237,226894,226894,773,773,1024,0.23409179687500006,0.5608895421028137,0.05722863972187042,-0.0005299151525832713,0.40473773516714573,0.028188136289827526,-0.0005454493075376377,0.002197265625,0.5814773139456482,245,0,0,0.373046875,0.109375,0.3701171875,0.146484375,0.0009765625,0.0
238,227469,227469,775,775,575,0.052608695652173916,0.03528587520122528,0.0501677542924881,-0.02275328602020939,0.09215117866794269,0.011972067101548115,0.00046277039412719506,0.001953125,0.7579478113849697,34,0,0,0.45565217391304347,0.020869565217391306,0.4852173913043478,0.03826086956521739,0.0,0.0
239,228493,228493,777,777,1024,0.12876953125,0.24994276463985443,-0.08871866762638092,-0.0005627884529531002,0.19147764518857002,0.026926635764539242,0.00035919335641665384,0.0009765625,0.6702478664944669,140,0,0,0.4267578125,0.0673828125,0.421875,0.0791015625,0.00390625,0.0009765625
240,229517,229517,780,780,1024,0.12574218750000005,0.26357966661453247,0.005082093179225922,-0.000747279729694128,0.2177481921389699,0.021836652071215212,0.0009479965447098948,0.00244140625,0.6754772152165196,136,0,0,0.4287109375,0.0634765625,0.4404296875,0.0673828125,0.0,0.0
241,230541,230541,782,782,1024,0.08375000000000002,0.13218596577644348,-0.020882271230220795,-0.00027954645338468254,0.13462290400639176,0.01202815503347665,0.0003947776785935275,0.001220703125,0.7095673196293761,94,0,0,0.451171875,0.0556640625,0.44140625,0.0517578125,0.0,0.0
242,231565,231565,785,785,1024,0.13648437500000002,0.11141280084848404,-0.12278500199317932,-0.0007470071432180703,0.276852423325181,0.03007443912792951,0.0008041886321734637,0.00439453125,0.4814742337113874,147,0,0,0.408203125,0.08203125,0.421875,0.087890625,0.0,0.0
243,232589,232589,788,788,1024,0.12476562500000003,0.3072900176048279,0.21039074659347534,-0.0002962818252854049,0.26144299283623695,0.01693560101557523,-1.005434023682028e-05,0.00048828125,0.6959866790382349,135,0,0,0.431640625,0.076171875,0.4287109375,0.0634765625,0.0,0.0
244,233613,233613,792,792,1024,0.18257812500000004,0.4565568268299103,-0.021794451400637627,-0.00024472398217767477,0.3170999251306057,0.034251507138833404,0.00021829506658832543,0.000732421875,0.640189396164874,193,0,0,0.39453125,0.091796875,0.3974609375,0.111328125,0.00390625,0.0009765625
245,234637,234637,796,796,1024,0.14034179687500004,0.3381611406803131,0.042641978710889816,-0.00021951828966848552,0.1826631585136056,0.016182514489628375,0.00019457333110040054,0.00048828125,0.7706745433004398,150,0,0,0.4365234375,0.0615234375,0.416015625,0.0849609375,0.0009765625,0.0
246,235661,235661,799,799,1024,0.08853515625000002,0.1517985761165619,-0.019310785457491875,-0.0006746957951691002,0.1844407981261611,0.03778852662071586,0.0009372979402542114,0.0009765625,0.6801834523631515,98,0,0,0.4501953125,0.05078125,0.4482421875,0.048828125,0.001953125,0.0
247,235826,235826,800,800,165,0.020303030303030305,-0.04233593866229057,-0.04206337034702301,-6.478645467655753e-05,0.011073477333411574,0.057808296754956245,0.0004724889120111264,0.0015151514671742916,0.9347489782356186,4,0,0,0.47878787878787876,0.05454545454545454,0.4666666666666667,0.0,0.0,0.0
248,236850,236850,803,803,1024,0.16182617187500004,0.24726559221744537,-0.09596707671880722,-0.00032661412842571735,0.25941683631390333,0.014875547378323972,0.00073462855652906,0.000732421875,0.5721014242240954,173,0,0,0.3984375,0.08203125,0.4189453125,0.099609375,0.0009765625,0.0
249,237874,237874,807,807,1024,0.15411132812500003,0.346967875957489,0.10705919563770294,-0.000389224907848984,0.26063605211675167,0.03198431502096355,0.0006412714574253187,0.001708984375,0.6783970570512174,164,0,0,0.421875,0.0869140625,0.4013671875,0.0859375,0.0029296875,0.0009765625
250,238898,238898,810,810,1024,0.08858398437500002,0.0986676812171936,-0.028549030423164368,-0.0002628295624163002,0.2183922789990902,0.01694485411280766,0.0004868587857345119,0.00341796875,0.5567837540148761,98,0,0,0.44921875,0.0498046875,0.4482421875,0.0517578125,0.0009765625,0.0
251,239922,239922,812,812,1024,0.12959960937500004,0.2469855546951294,0.004669856745749712,-0.00026152434293180704,0.186356570571661,0.01384416047949344,0.0006846466749266256,0.001220703125,0.6943803828443951,141,0,0,0.4287109375,0.0595703125,0.427734375,0.0830078125,0.0009765625,0.0
252,240946,240946,815,815,1024,0.10718750000000002,0.20067621767520905,0.04773152992129326,-0.00042481551645323634,0.16215651761740446,0.012050536926835775,0.0007341820892179385,0.001220703125,0.7290366417238583,117,0,0,0.443359375,0.0546875,0.44140625,0.060546875,0.0,0.0
253,241970,241970,817,817,1024,0.11495117187500004,0.13941513001918793,-0.06573296338319778,-0.0007713320082984865,0.19571451842784882,0.023954219417646527,0.0007978728135640267,0.001953125,0.649410131332712,126,0,0,0.431640625,0.064453125,0.4228515625,0.080078125,0.0009765625,0.0
254,242994,242994,821,821,1024,0.14717773437500004,0.3496013581752777,0.139948308467865,-0.0004328251234255731,0.2696000635623932,0.017028227564878762,-4.34675021097064e-05,0.001708984375,0.7022005649599088,157,0,0,0.4091796875,0.068359375,0.431640625,0.08984375,0.0009765625,0.0
255,243698,243698,825,825,704,0.2103125,0.5004414916038513,-0.05802885442972183,0.00025422434555366635,0.37395373235146206,0.03355765684197346,0.000606177150378547,0.0032552083721384406,0.6502779641472987,151,0,0,0.3536931818181818,0.140625,0.390625,0.11079545454545454,0.002840909090909091,0.0014204545454545455
256,244722,244722,829,829,1024,0.23697265625000005,0.473663330078125,-0.15035274624824524,-0.0001648695906624198,0.4452553987503052,0.03258680354338139,6.025060429237783e-06,0.001953125,0.5927852860818229,249,0,0,0.3330078125,0.1318359375,0.3671875,0.166015625,0.001953125,0.0
257,245746,245746,831,831,1024,0.04078125000000001,-0.07339806854724884,0.034050870686769485,-0.00013706565368920565,0.04886200465261936,0.0059570988232735544,0.00013562425738200545,0.000244140625,0.7433962215172139,50,0,0,0.46875,0.017578125,0.482421875,0.03125,0.0,0.0
258,246770,246770,835,835,1024,0.14810546875000005,0.32103192806243896,0.12425907701253891,-0.0005095242522656918,0.20948203653097153,0.024950850289314985,0.000767223653383553,0.003662109375,0.721122710589511,158,0,0,0.4140625,0.078125,0.419921875,0.0859375,0.001953125,0.0
259,247794,247794,838,838,1024,0.11592773437500004,0.2258252203464508,0.02508709207177162,0.00017678725998848677,0.1706079514697194,0.022415675804950297,-0.00012002958101220429,0.001953125,0.7263869932751144,126,0,0,0.4287109375,0.064453125,0.4375,0.068359375,0.0009765625,0.0
260,248818,248818,840,840,1024,0.08311523437500001,0.07174234092235565,-0.04162929207086563,-3.335613291710615e-05,0.17497613187879324,0.011938038602238521,-0.00011546991299837828,0.0,0.6232223104163757,93,0,0,0.44140625,0.0390625,0.455078125,0.0625,0.0009765625,0.0009765625
261,249842,249842,844,844,1024,0.17359375000000005,0.39186298847198486,0.09753748029470444,-0.00041672057705000043,0.3294505439698696,0.05037048063240945,0.0005895351132494397,0.00244140625,0.6243429043921982,184,0,0,0.408203125,0.109375,0.390625,0.091796875,0.0,0.0
262,250866,250866,847,847,1024,0.14952148437500004,0.26646044850349426,-0.04757269471883774,-0.0006580294575542212,0.2628845563158393,0.022685581701807678,0.0014201131780282594,0.0029296875,0.6591096857788521,160,0,0,0.412109375,0.0751953125,0.4111328125,0.099609375,0.0009765625,0.0009765625
263,251458,251458,850,850,592,0.16390202702702705,0.3410089910030365,0.029469873756170273,0.0023417487585296235,0.2684452881415685,0.034746119286864996,0.0012890165162389167,0.0023437500155220428,0.6726608997635815,100,0,0,0.40709459459459457,0.11148648648648649,0.3902027027027027,0.08952702702702703,0.0016891891891891893,0.0
264,252482,252482,853,853,1024,0.14004882812500002,0.30631905794143677,0.023399844765663147,-0.00020708562806248665,0.23357266653329134,0.023831872968003154,-3.7932093619019724e-05,0.000244140625,0.7123175551828875,150,0,0,0.4130859375,0.05859375,0.435546875,0.08984375,0.0009765625,0.001953125
265,253506,253506,855,855,1024,0.09541992187500004,0.0979713499546051,-0.053822897374629974,-0.0009884220780804753,0.20034476649016142,0.015121778647881001,0.0005093354557175189,0.002197265625,0.6144234034202658,106,0,0,0.44140625,0.0439453125,0.4482421875,0.0654296875,0.0009765625,0.0
266,254530,254530,858,858,1024,0.12281250000000002,0.26783984899520874,0.12123237550258636,-0.0002874457568395883,0.22491034120321274,0.008860397967509925,0.0001365426360280253,0.00146484375,0.7035974060581598,133,0,0,0.431640625,0.0712890625,0.4375,0.0595703125,0.0,0.0
267,255554,255554,861,861,1024,0.12408203125000002,0.21582235395908356,-0.03563079982995987,-0.00044365948997437954,0.27260082587599754,0.06348645500838757,-0.00015968091975082643,0.0048828125,0.6404866063185879,135,0,0,0.4306640625,0.0703125,0.4228515625,0.0625,0.013671875,0.0
268,256578,256578,864,864,1024,0.10713867187500004,0.12380792945623398,-0.07312209904193878,-0.00019615120254456997,0.1408233647234738,0.018652296043001115,0.00014036443462828174,0.00048828125,0.5993406610991105,117,0,0,0.4384765625,0.0634765625,0.4296875,0.0673828125,0.0009765625,0.0
269,257602,257602,868,868,1024,0.18521484375000005,0.492220401763916,0.2050633579492569,-0.0005332065047696233,0.422743683680892,0.033177880104631186,0.0023050253203109605,0.00244140625,0.6097205661554849,196,0,0,0.40234375,0.1044921875,0.384765625,0.1064453125,0.001953125,0.0
270,258626,258626,871,871,1024,0.12959960937500004,0.28545644879341125,-0.02733265981078148,3.5739270970225334e-05,0.2278878502547741,0.022601713484618813,0.0005212709875195287,0.001220703125,0.6686449112208128,140,0,0,0.416015625,0.05859375,0.4404296875,0.083984375,0.0009765625,0.0
271,259542,259542,875,875,916,0.1491157205240175,0.21788358688354492,-0.15845578908920288,0.0037365975440479815,0.33596212416887283,0.03651053796056658,0.0014468904828390805,0.006393845047568902,0.5256282527173102,142,0,0,0.40611353711790393,0.08842794759825327,0.40720524017467247,0.0927947598253275,0.0054585152838427945,0.0
272,260566,260566,877,877,1024,0.12183593750000003,0.2438269406557083,0.0702369213104248,-4.438066389411688e-05,0.25637559965252876,0.014100028143730015,3.5749222661252134e-05,0.0,0.654060332080578,133,0,0,0.4306640625,0.0751953125,0.4130859375,0.0810546875,0.0,0.0
273,261590,261590,880,880,1024,0.10909179687500001,0.22802476584911346,0.05766287446022034,-0.0005567733023781329,0.24398458562791348,0.01710859645390883,0.001341908053291263,0.00390625,0.673751897681093,119,0,0,0.4306640625,0.0458984375,0.4453125,0.0771484375,0.0009765625,0.0
274,262614,262614,882,882,1024,0.10616210937500002,0.11635562777519226,-0.11276749521493912,-0.0009493004763498902,0.14982959534972906,0.03229635790921748,0.00043057192669948563,0.006103515625,0.6021603465358107,117,0,0,0.419921875,0.068359375,0.4521484375,0.05859375,0.0009765625,0.0
275,263638,263638,885,885,1024,0.12964843750000005,0.2932432293891907,0.087522491812706,-9.81288030743599e-06,0.236739213578403,0.019511323480401188,0.0005345837853383273,0.00244140625,0.6914997232348745,140,0,0,0.423828125,0.07421875,0.423828125,0.078125,0.0,0.0
276,264662,264662,889,889,1024,0.18711914062500004,0.4082134962081909,-0.05386320501565933,-0.0002552843070589006,0.25456221867352724,0.03024077450390905,0.0003482244173937943,0.003662109375,0.6905609108596444,198,0,0,0.384765625,0.1083984375,0.380859375,0.123046875,0.0029296875,0.0
277,265686,265686,892,892,1024,0.13165039062500003,0.24577179551124573,0.03276589512825012,-0.001108853961341083,0.33557152189314365,0.05168675119057298,0.0008395024815399665,0.00634765625,0.6516005811698702,142,0,0,0.40234375,0.0830078125,0.4208984375,0.0859375,0.0068359375,0.0009765625
278,266710,266710,895,895,1024,0.12559570312500004,0.23876406252384186,0.03907276690006256,-0.0007010346744209528,0.2820180356502533,0.013371568056754768,0.0015318238220061176,0.003173828125,0.6571690787276823,136,0,0,0.431640625,0.076171875,0.4248046875,0.064453125,0.0029296875,0.0
279,267734,267734,898,898,1024,0.10401367187500003,0.06044946610927582,-0.058411672711372375,6.806687451899052e-06,0.22397127095609903,0.05021236604079604,0.00037621826049871743,0.00439453125,0.5947734148160633,114,0,0,0.43359375,0.0732421875,0.4228515625,0.0654296875,0.0048828125,0.0
280,268301,268301,900,900,567,0.07818342151675486,0.0962090939283371,0.02941780537366867,-0.018839506121973198,0.10303750013311704,0.012000158002289632,0.00011880535801841081,0.0003255208333333333,0.7280040850449276,48,0,0,0.4532627865961199,0.04938271604938271,0.4479717813051146,0.04938271604938271,0.0,0.0
281,269325,269325,905,905,1024,0.2585546875000001,0.7487523555755615,0.25415754318237305,-0.0005511928466148674,0.3467623442411423,0.02443374413996935,0.0011227911745663732,0.001953125,0.6842118898156379,270,0,0,0.3701171875,0.12109375,0.3447265625,0.1640625,0.0,0.0
282,270349,270349,909,909,1024,0.18028320312500004,0.37000730633735657,-0.15922927856445312,-0.000581969550694339,0.34630059264600277,0.025534179410897195,-0.00032162566640181467,0.001220703125,0.6303403930589926,191,0,0,0.4052734375,0.1142578125,0.3935546875,0.083984375,0.0029296875,0.0
283,271373,271373,913,913,1024,0.14400390625000004,0.3338727355003357,-0.022432608529925346,-0.0006202129879966378,0.1943746628239751,0.025765135418623686,-0.00031545243109576404,0.00341796875,0.7213577496965922,153,0,0,0.421875,0.0771484375,0.4033203125,0.095703125,0.0,0.001953125
284,272397,272397,916,916,1024,0.15787109375000002,0.4011104702949524,0.05285443738102913,-0.0004293067322578281,0.3150888318195939,0.02297306596301496,0.00014780003402847797,0.00390625,0.659512244193619,169,0,0,0.40234375,0.10546875,0.400390625,0.08984375,0.001953125,0.0
285,273421,273421,919,919,1024,0.15596679687500004,0.2810029983520508,-0.026013491675257683,-0.00043459737207740545,0.2974415570497513,0.03498755011241883,-2.374383620917797e-05,0.001708984375,0.6750784747116403,167,0,0,0.40234375,0.0869140625,0.4033203125,0.1064453125,0.0009765625,0.0
286,274445,274445,922,922,1024,0.10425781250000002,0.17564740777015686,0.05115550011396408,-0.0004964260151609778,0.2030643541365862,0.023246063967235386,0.0009438709093956277,0.001220703125,0.6963123357354215,114,0,0,0.4296875,0.0595703125,0.4521484375,0.05859375,0.0,0.0
287,275336,275336,925,925,891,0.1380920314253648,0.3170265555381775,0.019683560356497765,-0.0020283403573557734,0.22910860553383827,0.020686948555521667,9.487347824688186e-06,0.004454077687114477,0.6764251932058211,129,0,0,0.4276094276094276,0.06621773288439955,0.4208754208754209,0.08417508417508418,0.001122334455667789,0.0
288,276360,276360,928,928,1024,0.17876953125000006,0.3470800817012787,-0.12807893753051758,-0.00011223606998100877,0.2611384727060795,0.0236042047617957,0.0004903596345684491,0.001708984375,0.6431512353870418,190,0,0,0.404296875,0.0693359375,0.4091796875,0.1162109375,0.0,0.0009765625
289,277384,277384,931,931,1024,0.11304687500000002,0.24767211079597473,0.08366505801677704,-0.00031845318153500557,0.24488131795078516,0.026998360641300678,0.0004905137830064632,0.001953125,0.6835575968551044,123,0,0,0.4208984375,0.0654296875,0.4501953125,0.0634765625,0.0,0.0
290,278408,278408,933,933,1024,0.11197265625000004,0.1067904680967331,-0.10146716237068176,-0.0006033769168425351,0.21842633932828903,0.024880064884200692,0.00021949036454316229,0.002685546875,0.5065213663326497,123,0,0,0.44140625,0.056640625,0.427734375,0.072265625,0.001953125,0.0
