update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,entropy_coefficient,coins,crates,self_kills,action_up,action_right,action_down,action_left,action_wait,action_bomb
21,21074,21074,52,52,1024,0.11197265625000005,-0.6496998071670532,-0.02984790876507759,-0.007299022749066353,0.4444970954209566,1.1704528629779816,0.0020344905060483143,0.009765625,0.6134991523935198,0.02,118,0,0,0.25390625,0.126953125,0.2470703125,0.1259765625,0.19921875,0.046875
22,22098,22098,55,55,1024,0.11529296875000003,-0.49506890773773193,0.15321077406406403,-0.005827252636663616,0.4838827792555094,1.133768506348133,0.0020947173252352513,0.013427734375,0.5713493501705169,0.02,123,0,0,0.259765625,0.11328125,0.2568359375,0.11328125,0.216796875,0.0400390625
23,23122,23122,57,57,1024,0.11241210937500005,-0.795167863368988,-0.16694357991218567,-0.0068417934235185385,0.4818369746208191,1.0878082141280174,0.004851743848121259,0.0224609375,0.575521270045732,0.02,118,0,0,0.28125,0.1005859375,0.2763671875,0.1328125,0.1689453125,0.0400390625
24,24146,24146,60,60,1024,0.10997070312500004,-0.4677726924419403,0.3318900465965271,-0.0024434357037534937,0.4738959204405546,1.1077747270464897,0.0002552184887463227,0.0,0.5604625976989709,0.02,118,0,0,0.2890625,0.1015625,0.2919921875,0.111328125,0.1728515625,0.033203125
25,25170,25170,63,63,1024,0.10401367187500003,-0.7067323923110962,-0.17714691162109375,-0.005163993104360998,0.4383763112127781,1.066479630768299,-0.000650476838927716,0.00634765625,0.5611878941892364,0.02,109,0,0,0.2724609375,0.1240234375,0.3046875,0.1083984375,0.1533203125,0.037109375
26,26194,26194,66,66,1024,0.14922851562500006,-0.3517807722091675,0.18387997150421143,-0.00986183198983781,0.4920783266425133,1.023759052157402,0.001495628857810516,0.052490234375,0.5980422027711192,0.02,155,0,0,0.279296875,0.138671875,0.2900390625,0.115234375,0.1396484375,0.037109375
27,27218,27218,69,69,1024,0.15914062500000004,-0.4705679416656494,0.02532867342233658,-0.006575629930011928,0.3975152187049389,0.9744808860123158,0.001544800805277191,0.013427734375,0.6284191959939409,0.02,168,0,0,0.2802734375,0.1171875,0.2802734375,0.1298828125,0.162109375,0.0302734375
28,28242,28242,72,72,1024,0.14932617187500002,-0.4543774127960205,0.07385751605033875,-0.006872074620332569,0.4931879434734583,0.9294762350618839,0.0016105992253869772,0.0263671875,0.5629994005534373,0.02,161,0,0,0.28515625,0.119140625,0.26171875,0.1279296875,0.1787109375,0.02734375
29,28835,28835,75,75,593,0.1897470489038786,-0.3595110774040222,0.04754049330949783,-0.006651287044708927,0.5618829528490702,0.910568023721377,9.81625665493387e-05,0.0,0.49544609720463295,0.02,114,0,0,0.26475548060708265,0.18718381112984822,0.28161888701517707,0.13827993254637436,0.10286677908937605,0.025295109612141653
30,29859,29859,78,78,1024,0.19024414062500006,-0.46751272678375244,0.07330998033285141,-0.006186138838529587,0.4446185249835253,0.8902411200106144,0.00189186331408564,0.025634765625,0.6174441539283684,0.02,202,0,0,0.298828125,0.1298828125,0.2919921875,0.1396484375,0.1201171875,0.01953125
31,30883,30883,82,82,1024,0.17745117187500004,-0.4447662830352783,0.04585547745227814,-0.0060298017342574894,0.41961117647588253,0.8689465597271919,0.005237626071902923,0.048583984375,0.635237108962085,0.02,190,0,0,0.244140625,0.17578125,0.271484375,0.1513671875,0.1416015625,0.015625
32,31907,31907,87,87,1024,0.23208984375000005,-0.29498162865638733,0.06102810055017471,-0.004245022835675627,0.5714415647089481,0.7952478379011154,0.002128151354554575,0.010009765625,0.5508205881890055,0.02,243,0,0,0.2578125,0.1865234375,0.2353515625,0.181640625,0.12109375,0.017578125
33,32931,32931,91,91,1024,0.21109375000000005,-0.45667245984077454,-0.22487354278564453,-0.004354838049039245,0.7311235815286636,0.75209591537714,0.0034433877990522888,0.027587890625,0.4770881358733101,0.02,222,0,0,0.26953125,0.17578125,0.24609375,0.1787109375,0.111328125,0.0185546875
34,33955,33955,96,96,1024,0.23897460937500004,-0.07416656613349915,0.4145163893699646,-0.0038946600980125368,0.6187672056257725,0.7457311600446701,0.0025261907721869648,0.008056640625,0.5223899799003622,0.02,253,0,0,0.2724609375,0.169921875,0.2705078125,0.1728515625,0.1064453125,0.0078125
35,34832,34832,100,100,877,0.17637400228050176,-0.4906776249408722,-0.08046697080135345,-0.0021854547085240483,0.5402577389031649,0.7977875173091888,0.0023171764710241405,0.04281420190818608,0.6124309182692425,0.02,162,0,0,0.2805017103762828,0.1265678449258837,0.2953249714937286,0.15621436716077536,0.13112884834663627,0.010262257696693273
36,35856,35856,104,104,1024,0.20967773437500004,-0.16383644938468933,0.09576435387134552,-0.001905170502141118,0.6252662464976311,0.7347626015543938,0.002579043968580663,0.010009765625,0.5547190049924954,0.02,224,0,0,0.2958984375,0.1328125,0.294921875,0.140625,0.1259765625,0.009765625
